# DISTANCE:     AVE_GOFR:        ERROR:
    0.884913 3.78239e-05 3.56607e-05
    0.910562  0.00130935 0.000334869
    0.936212   0.0248913    0.001382
    0.961861    0.177072  0.00370796
    0.987511    0.581021  0.00709837
     1.01316     1.23968  0.00814908
     1.03881     1.87895   0.0123011
     1.06446     2.36276   0.0170299
     1.09011     2.56243  0.00685749
     1.11576     2.54025   0.0107952
     1.14141     2.39617   0.0177382
     1.16706      2.1663   0.0126287
     1.19271     1.93358  0.00625543
     1.21836     1.74396  0.00747532
     1.24401     1.53537   0.0140401
     1.26966     1.37276   0.0107133
     1.29531       1.248  0.00816856
     1.32096     1.10989   0.0125038
     1.34661     1.01636   0.0121206
     1.37226    0.948747  0.00612717
     1.39791    0.873028   0.0074436
     1.42355    0.809568  0.00609136
      1.4492    0.779347  0.00564909
     1.47485    0.735973  0.00652939
      1.5005    0.709874  0.00681251
     1.52615    0.688297  0.00511158
      1.5518    0.680776  0.00611398
     1.57745    0.665398  0.00673134
      1.6031    0.670032  0.00384137
     1.62875     0.68084  0.00759726
      1.6544    0.687146  0.00463694
     1.68005    0.710305  0.00522185
      1.7057    0.740564  0.00451246
     1.73135    0.765215   0.0048189
       1.757    0.780793  0.00501809
     1.78265    0.814958  0.00616577
      1.8083    0.853819  0.00862549
     1.83395    0.895824  0.00842635
      1.8596    0.945213  0.00730663
     1.88525    0.984982  0.00817635
      1.9109     1.03017   0.0044508
     1.93655     1.06223  0.00541773
      1.9622     1.10078  0.00497733
     1.98785       1.138  0.00669591
      2.0135     1.16305  0.00519871
     2.03915     1.19063  0.00534111
      2.0648     1.20956  0.00572263
     2.09045      1.2176  0.00645895
      2.1161     1.21034  0.00961042
     2.14174     1.19887  0.00582471
     2.16739     1.18262  0.00651675
     2.19304     1.16746   0.0110782
     2.21869     1.14356  0.00840685
     2.24434      1.1095  0.00582593
     2.26999     1.08117  0.00770466
     2.29564     1.05436  0.00445837
     2.32129     1.02593  0.00594461
     2.34694    0.998674  0.00651251
     2.37259    0.977869  0.00363014
     2.39824    0.964105  0.00298207
     2.42389    0.940076  0.00522384
     2.44954    0.929884    0.006443
     2.47519    0.924459  0.00658661
     2.50084    0.913084   0.0025459
     2.52649    0.901407  0.00538057
     2.55214    0.894733  0.00514207
