# DISTANCE:     AVE_GOFR:        ERROR:
    0.884913 2.80978e-05 1.75886e-05
    0.910562  0.00133686 0.000247643
    0.936212   0.0250443 0.000826848
    0.961861    0.179366  0.00260474
    0.987511    0.582215  0.00489581
     1.01316     1.22478   0.0081712
     1.03881     1.89007  0.00805009
     1.06446      2.3626  0.00830196
     1.09011     2.55987  0.00994795
     1.11576     2.54521  0.00867454
     1.14141     2.40037   0.0107215
     1.16706     2.17477  0.00731904
     1.19271     1.94404  0.00617464
     1.21836     1.74295  0.00371506
     1.24401     1.53877  0.00342044
     1.26966     1.36671  0.00724166
     1.29531     1.23779  0.00682821
     1.32096     1.10991   0.0060473
     1.34661     1.01455  0.00587032
     1.37226    0.938734  0.00608758
     1.39791    0.873499  0.00694652
     1.42355    0.816269  0.00409918
      1.4492    0.776763  0.00418633
     1.47485    0.736292  0.00463272
      1.5005    0.710541  0.00454648
     1.52615    0.689457  0.00469787
      1.5518    0.679811  0.00454914
     1.57745    0.668434  0.00411102
      1.6031    0.672697  0.00327247
     1.62875    0.679806  0.00413122
      1.6544    0.690602   0.0044087
     1.68005    0.713792  0.00390697
      1.7057     0.73213  0.00433874
     1.73135    0.760765  0.00353826
       1.757    0.785239  0.00449929
     1.78265    0.822817  0.00526617
      1.8083    0.857392  0.00380848
     1.83395    0.897656  0.00513139
      1.8596    0.941719  0.00495925
     1.88525    0.982557  0.00460614
      1.9109     1.02578  0.00266762
     1.93655     1.05798  0.00319566
      1.9622     1.09608  0.00328785
     1.98785     1.13364  0.00318339
      2.0135     1.15969  0.00305917
     2.03915     1.18908  0.00287211
      2.0648     1.20757  0.00238463
     2.09045     1.21419  0.00426873
      2.1161     1.21323  0.00310661
     2.14174     1.20455   0.0032497
     2.16739     1.18896    0.003849
     2.19304     1.17711  0.00489595
     2.21869     1.14474  0.00430184
     2.24434     1.11111  0.00329344
     2.26999     1.08616  0.00292901
     2.29564     1.05436 0.000893507
     2.32129     1.02622  0.00394913
     2.34694     1.00253  0.00405351
     2.37259    0.979326  0.00242969
     2.39824    0.959571  0.00366528
     2.42389    0.943459  0.00309377
     2.44954    0.929874  0.00251084
     2.47519    0.920637  0.00307853
     2.50084    0.904355  0.00314117
     2.52649    0.895999  0.00440971
     2.55214    0.896783  0.00300615
